SITE,MONTH,DAY,YEAR,T_HI,T_LO,T_AVG,RH,WIND,MAX1_MIN,SOIL_F,SOLAR_LANG,PRECIP,ETPOT,GDD_40,GDD_50
2,5,27,96,51,38,0,27.0,17.0,0.0,53.0,296,0.01,0.27,0,0
2,5,28,96,51,35,0,33.0,6.0,0.0,49.0,183,0.00,0.14,0,0
2,5,29,96,68,40,0,25.0,9.0,0.0,57.0,569,0.00,0.35,0,0
2,5,30,96,79,52,0,20.0,18.0,0.0,62.0,526,0.00,0.48,0,0
2,5,31,96,77,52,0,20.0,8.0,0.0,66.0,455,0.08,0.36,0,0
2,6,1,96,76,49,0,17.0,4.0,0.0,65.0,551,0.01,0.28,0,0
2,6,2,96,77,48,0,15.0,5.0,0.0,67.0,668,0.00,0.35,0,0
2,6,3,96,82,44,0,15.0,4.0,0.0,70.0,662,0.00,0.33,0,0
2,6,4,96,88,48,0,17.0,5.0,0.0,72.0,615,0.00,0.36,0,0
2,6,5,96,90,57,0,15.0,10.0,0.0,75.0,656,0.00,0.46,0,0
2,6,6,96,76,49,0,14.0,13.0,0.0,73.0,663,0.00,0.51,0,0
2,6,7,96,76,43,0,16.0,8.0,0.0,71.0,684,0.00,0.42,0,0
2,6,8,96,85,40,0,16.0,6.0,0.0,71.0,671,0.00,0.41,0,0
2,6,9,96,92,51,0,12.0,6.0,0.0,75.0,624,0.00,0.36,0,0
2,6,10,96,93,50,0,12.0,5.0,0.0,77.0,535,0.00,0.32,0,0
2,6,11,96,90,53,0,12.0,4.0,0.0,78.0,624,0.01,0.31,0,0
2,6,12,96,86,49,0,16.0,5.0,0.0,78.0,631,0.26,0.37,0,0
2,6,13,96,86,54,0,17.0,6.0,0.0,77.0,586,0.01,0.37,0,0
2,6,14,96,83,60,0,18.0,10.0,0.0,76.0,447,0.15,0.45,0,0
2,6,15,96,78,60,0,32.0,9.0,0.0,73.0,363,0.18,0.35,0,0
2,6,16,96,83,59,0,20.0,8.0,0.0,74.0,586,0.00,0.41,0,0
2,6,17,96,89,53,0,17.0,6.0,0.0,77.0,653,0.00,0.38,0,0
2,6,18,96,99,57,0,13.0,7.0,0.0,80.0,689,0.00,0.38,0,0
2,6,19,96,94,54,0,15.0,8.0,0.0,81.0,681,0.00,0.43,0,0
2,6,20,96,88,58,0,20.0,6.0,0.0,80.0,482,0.00,0.33,0,0
2,6,21,96,90,54,0,19.0,5.0,0.0,80.0,483,0.17,0.31,0,0
2,6,22,96,82,60,0,23.0,10.0,0.0,74.0,318,0.18,0.39,0,0
2,6,23,96,82,54,0,60.0,8.0,0.0,73.0,722,0.00,0.34,0,0
2,6,24,96,78,59,0,74.0,13.0,0.0,73.0,583,0.16,0.28,0,0
2,6,25,96,89,62,0,57.0,13.0,0.0,76.0,589,0.00,0.40,0,0
2,6,26,96,91,57,0,57.0,12.0,0.0,79.0,628,0.00,0.42,0,0
2,6,27,96,90,65,0,67.0,12.0,0.0,78.0,528,0.13,0.34,0,0
2,6,28,96,89,61,0,69.0,7.0,0.0,77.0,534,0.10,0.28,0,0
2,6,29,96,85,56,0,46.0,8.0,0.0,76.0,674,0.00,0.37,0,0
2,6,30,96,84,55,0,56.0,11.0,0.0,75.0,607,0.00,0.37,0,0
2,7,1,96,99,56,77,56.0,5.0,11.0,80.0,614,0.00,0.35,0,0
2,7,2,96,101,57,79,49.0,7.0,19.0,82.0,523,0.00,0.36,0,0
2,7,3,96,100,60,83,43.0,11.0,21.0,84.0,658,0.00,0.49,0,0
2,7,4,96,106,62,84,52.0,8.0,20.0,85.0,609,0.05,0.40,0,0
2,7,5,96,97,64,76,63.0,6.0,30.0,83.0,526,0.88,0.32,0,0
2,7,6,96,94,60,77,69.0,7.0,22.0,81.0,653,0.22,0.32,0,0
2,7,7,96,92,59,74,70.0,6.0,19.0,80.0,536,0.00,0.28,0,0
2,7,8,96,71,60,64,64.0,6.0,14.0,74.0,117,0.01,0.12,0,0
2,7,9,96,63,55,58,83.0,12.0,20.0,68.0,74,0.97,0.08,0,0
2,7,10,96,63,55,59,82.0,13.0,21.0,64.0,194,0.00,0.11,0,0
2,7,11,96,91,58,73,72.0,11.0,18.0,72.0,659,0.00,0.38,0,0
2,7,12,96,81,61,68,51.0,8.0,25.0,76.0,434,0.36,0.30,0,0
2,7,13,96,82,57,67,59.0,6.0,34.0,74.0,480,0.43,0.25,0,0
2,7,14,96,83,55,67,49.0,5.0,17.0,73.0,657,0.09,0.30,0,0
2,7,15,96,91,57,72,53.0,9.0,33.0,75.0,531,0.01,0.37,0,0
2,7,16,96,94,61,77,47.0,6.0,20.0,79.0,627,0.00,0.36,0,0
2,7,17,96,95,61,78,40.0,5.0,14.0,81.0,600,0.00,0.33,0,0
2,7,18,96,97,64,78,42.0,6.0,28.0,83.0,593,0.99,0.35,0,0
2,7,19,96,90,64,75,58.0,2.0,11.0,79.0,560,0.00,0.24,0,0
2,7,20,96,95,65,78,55.0,3.0,19.0,82.0,584,0.00,0.28,0,0
2,7,21,96,92,62,78,45.0,7.0,16.0,83.0,652,0.00,0.37,0,0
2,7,22,96,91,59,73,61.0,8.0,22.0,82.0,614,0.00,0.36,0,0
2,7,23,96,89,55,67,72.0,6.0,30.0,79.0,485,0.11,0.28,0,0
2,7,24,96,77,57,66,69.0,5.0,15.0,76.0,518,0.01,0.21,0,0
2,7,25,96,87,55,68,72.0,13.0,31.0,76.0,513,0.44,0.34,0,0
2,7,26,96,74,54,63,76.0,7.0,19.0,72.0,432,0.04,0.19,0,0
2,7,27,96,89,56,72,64.0,8.0,18.0,75.0,620,0.00,0.34,0,0
2,7,28,96,94,61,76,74.0,8.0,18.0,79.0,572,0.00,0.32,0,0
2,7,29,96,77,58,67,79.0,4.0,13.0,76.0,243,0.03,0.11,0,0
2,7,30,96,70,60,64,82.0,9.0,23.0,71.0,251,0.65,0.13,0,0
2,7,31,96,81,59,69,82.0,7.0,23.0,71.0,383,0.77,0.18,0,0
2,8,1,96,85,55,0,70.0,5.0,0.0,74.0,603,0.01,0.25,0,0
2,8,2,96,91,58,0,59.0,7.0,0.0,77.0,587,0.00,0.32,0,0
2,8,3,96,94,65,0,61.0,8.0,0.0,80.0,482,0.01,0.31,0,0
2,8,4,96,88,61,0,61.0,5.0,0.0,78.0,361,0.00,0.22,0,0
2,8,5,96,88,54,0,52.0,7.0,0.0,78.0,625,0.00,0.35,0,0
2,8,6,96,94,61,0,57.0,9.0,0.0,81.0,616,0.19,0.39,0,0
2,8,7,96,80,57,0,59.0,3.0,0.0,79.0,545,0.01,0.21,0,0
2,8,8,96,83,59,0,63.0,8.0,0.0,78.0,510,0.00,0.28,0,0
2,8,9,96,80,57,0,68.0,12.0,0.0,77.0,476,0.00,0.28,0,0
2,8,10,96,91,57,0,57.0,4.0,0.0,79.0,569,0.04,0.28,0,0
2,8,11,96,88,54,0,50.0,4.0,0.0,79.0,607,0.00,0.28,0,0
2,8,12,96,96,55,0,55.0,9.0,0.0,79.0,590,0.00,0.40,0,0
2,8,13,96,96,59,0,50.0,7.0,0.0,81.0,578,0.00,0.37,0,0
2,8,14,96,87,61,0,75.0,6.0,0.0,81.0,422,0.00,0.21,0,0
2,8,15,96,91,61,0,59.0,9.0,0.0,80.0,491,0.28,0.33,0,0
2,8,16,96,86,57,0,68.0,5.0,0.0,77.0,537,0.01,0.24,0,0
2,8,17,96,84,54,0,63.0,8.0,0.0,77.0,576,0.00,0.30,0,0
2,8,18,96,93,61,0,74.0,11.0,0.0,78.0,523,0.06,0.32,0,0
2,8,19,96,81,55,0,72.0,5.0,0.0,77.0,524,0.00,0.21,0,0
2,8,20,96,88,55,0,57.0,10.0,0.0,78.0,551,0.00,0.35,0,0
2,8,21,96,96,63,0,63.0,9.0,0.0,80.0,496,0.10,0.34,0,0
2,8,22,96,77,58,0,78.0,6.0,0.0,76.0,349,0.01,0.15,0,0
2,8,23,96,79,58,0,75.0,6.0,0.0,76.0,456,0.00,0.19,0,0
2,8,24,96,86,60,0,78.0,11.0,0.0,78.0,501,0.00,0.26,0,0
2,8,25,96,85,60,0,62.0,5.0,0.0,79.0,455,0.00,0.22,0,0
2,8,26,96,82,56,0,71.0,4.0,0.0,77.0,399,0.38,0.17,0,0
2,8,27,96,80,53,0,64.0,7.0,0.0,74.0,473,0.00,0.24,0,0
2,8,28,96,84,58,0,73.0,10.0,0.0,74.0,384,0.02,0.23,0,0
2,8,29,96,82,56,0,81.0,12.0,0.0,74.0,273,0.61,0.18,0,0
2,8,30,96,73,54,0,89.0,2.0,0.0,68.0,183,0.60,0.06,0,0
2,8,31,96,77,57,0,81.0,7.0,0.0,69.0,422,0.00,0.17,0,0
2,9,1,96,87,60,0,65.0,10.0,0.0,71.0,448,0.00,0.29,0,0
2,9,2,96,85,62,0,73.0,6.0,0.0,74.0,363,0.00,0.19,0,0
2,9,3,96,92,58,0,51.0,9.0,0.0,75.0,515,0.00,0.36,0,0
2,9,4,96,90,56,0,53.0,10.0,0.0,76.0,520,0.00,0.36,0,0
2,9,5,96,89,61,0,52.0,18.0,0.0,75.0,518,0.00,0.39,0,0
2,9,6,96,76,56,0,90.0,10.0,0.0,72.0,215,0.00,0.10,0,0
2,9,7,96,79,51,0,66.0,7.0,0.0,71.0,442,0.00,0.22,0,0
2,9,8,96,91,47,0,49.0,5.0,0.0,72.0,512,0.00,0.28,0,0
2,9,9,96,95,53,0,40.0,4.0,0.0,74.0,447,0.00,0.27,0,0
2,9,10,96,92,55,0,40.0,5.0,0.0,75.0,479,0.00,0.30,0,0
2,9,11,96,84,52,0,79.0,8.0,0.0,75.0,483,0.00,0.22,0,0
2,9,12,96,74,51,0,63.0,10.0,0.0,72.0,395,0.00,0.23,0,0
2,9,13,96,73,53,0,69.0,15.0,0.0,69.0,287,0.00,0.20,0,0
2,9,14,96,62,53,0,91.0,11.0,0.0,66.0,81,0.07,0.05,0,0
2,9,15,96,62,53,0,92.0,6.0,0.0,64.0,109,0.07,0.04,0,0
2,9,16,96,63,53,0,88.0,13.0,0.0,62.0,138,0.00,0.07,0,0
2,9,17,96,75,50,0,92.0,19.0,0.0,65.0,271,0.03,0.12,0,0
2,9,18,96,68,46,0,81.0,6.0,0.0,64.0,350,0.11,0.13,0,0
2,9,19,96,67,40,0,69.0,16.0,0.0,60.0,426,0.07,0.21,0,0
2,9,20,96,67,44,0,63.0,7.0,0.0,60.0,296,0.00,0.16,0,0
2,9,21,96,83,45,0,53.0,6.0,0.0,62.0,462,0.00,0.26,0,0
2,9,22,96,90,43,0,67.0,5.0,0.0,65.0,417,0.00,0.23,0,0
2,9,23,96,62,44,0,79.0,7.0,0.0,63.0,200,0.00,0.09,0,0
2,9,24,96,75,42,0,77.0,13.0,0.0,62.0,405,0.00,0.22,0,0
2,9,25,96,72,37,0,86.0,9.0,0.0,62.0,268,0.33,0.13,0,0
2,9,26,96,57,36,0,72.0,9.0,0.0,53.0,254,0.00,0.12,0,0
2,9,27,96,56,35,0,53.0,10.0,0.0,52.0,443,0.00,0.20,0,0
2,9,28,96,76,43,0,49.0,6.0,0.0,57.0,437,0.00,0.23,0,0
2,9,29,96,82,44,0,47.0,6.0,0.0,61.0,433,0.00,0.25,0,0
2,9,30,96,85,45,0,42.0,8.0,0.0,63.0,423,0.00,0.32,0,0
2,10,1,96,90,45,0,32.0,7.0,0.0,64.0,430,0.00,0.34,0,0
2,10,2,96,57,36,0,70.0,10.0,0.0,61.0,334,0.00,0.15,0,0
2,10,3,96,70,34,0,66.0,14.0,0.0,57.0,379,0.00,0.23,0,0
2,10,4,96,77,47,0,67.0,7.0,0.0,60.0,369,0.00,0.18,0,0
2,10,5,96,82,47,0,52.0,6.0,0.0,63.0,391,0.00,0.23,0,0
2,10,6,96,74,48,0,61.0,6.0,0.0,63.0,385,0.00,0.18,0,0
2,10,7,96,72,39,0,78.0,4.0,0.0,60.0,121,0.00,0.08,0,0
2,10,8,96,80,40,0,47.0,7.0,0.0,59.0,392,0.00,0.25,0,0
2,10,9,96,77,39,0,49.0,3.0,0.0,60.0,385,0.00,0.16,0,0
2,10,10,96,76,36,0,58.0,10.0,0.0,59.0,379,0.00,0.26,0,0
2,10,11,96,95,49,0,29.0,5.0,0.0,63.0,390,0.00,0.28,0,0
2,10,12,96,92,45,0,29.0,4.0,0.0,64.0,377,0.00,0.23,0,0
2,10,13,96,91,46,0,35.0,5.0,0.0,65.0,373,0.00,0.26,0,0
2,10,14,96,84,45,0,38.0,8.0,0.0,64.0,350,0.00,0.29,0,0
2,10,15,96,77,39,0,46.0,6.0,0.0,62.0,354,0.00,0.21,0,0
2,10,16,96,83,37,0,46.0,9.0,0.0,61.0,355,0.00,0.30,0,0
2,10,17,96,52,21,0,58.0,11.0,0.0,54.0,274,0.00,0.17,0,0
2,10,18,96,67,24,0,39.0,12.0,0.0,51.0,362,0.00,0.30,0,0
2,10,19,96,78,38,0,33.0,7.0,0.0,56.0,255,0.00,0.25,0,0
2,10,20,96,53,36,0,61.0,12.0,0.0,53.0,171,0.00,0.14,0,0
2,10,21,96,44,21,0,52.0,13.0,0.0,47.0,175,0.00,0.14,0,0
2,10,22,96,59,17,0,37.0,10.0,0.0,44.0,341,0.00,0.24,0,0
2,10,23,96,64,26,0,36.0,5.0,0.0,48.0,331,0.00,0.17,0,0
2,10,24,96,70,27,0,35.0,6.0,0.0,50.0,315,0.00,0.21,0,0
2,10,25,96,64,31,0,42.0,8.0,0.0,52.0,252,0.00,0.20,0,0
2,10,26,96,56,34,0,64.0,19.0,0.0,51.0,296,0.01,0.15,0,0
2,10,27,96,51,30,0,74.0,6.0,0.0,49.0,207,0.00,0.07,0,0
2,10,28,96,68,26,0,75.0,11.0,0.0,50.0,303,0.02,0.18,0,0
2,10,29,96,56,31,0,74.0,17.0,0.0,49.0,203,0.02,0.12,0,0
2,10,30,96,43,24,0,76.0,5.0,0.0,44.0,225,0.00,0.06,0,0
2,10,31,96,32,27,0,84.0,5.0,0.0,42.0,73,0.00,0.02,0,0
2,11,1,96,55,25,0,60.0,6.0,0.0,43.0,282,0.00,0.11,0,0
2,11,2,96,66,27,0,52.0,6.0,0.0,45.0,299,0.00,0.16,0,0
2,11,3,96,71,26,0,48.0,9.0,0.0,47.0,227,0.00,0.23,0,0
2,11,4,96,65,32,0,46.0,11.0,0.0,50.0,294,0.00,0.24,0,0
2,11,5,96,69,32,0,46.0,12.0,0.0,49.0,244,0.00,0.26,0,0
2,11,6,96,51,22,0,48.0,6.0,0.0,44.0,180,0.00,0.10,0,0
2,11,7,96,54,17,0,40.0,13.0,0.0,41.0,241,0.00,0.21,0,0
2,11,8,96,50,19,0,39.0,7.0,0.0,41.0,271,0.00,0.14,0,0
2,11,9,96,63,24,0,46.0,7.0,0.0,43.0,265,0.00,0.17,0,0
2,11,10,96,69,21,0,47.0,8.0,0.0,43.0,225,0.00,0.21,0,0
2,11,11,96,39,13,0,83.0,4.0,0.0,40.0,139,0.00,0.03,0,0
2,11,12,96,49,12,0,76.0,11.0,0.0,38.0,199,0.00,0.10,0,0
2,11,13,96,45,27,0,78.0,9.0,0.0,39.0,87,0.00,0.06,0,0
2,11,14,96,32,26,0,100.0,2.0,0.0,36.0,47,0.00,0.00,0,0
2,11,15,96,44,29,0,100.0,5.0,0.0,37.0,39,0.01,0.00,0,0
2,11,16,96,31,9,0,97.0,13.0,0.0,33.0,82,0.00,0.02,0,0
2,11,17,96,41,6,0,85.0,9.0,0.0,30.0,200,0.03,0.07,0,0
2,11,18,96,62,21,0,66.0,9.0,0.0,35.0,232,0.00,0.14,0,0
2,11,19,96,80,33,0,46.0,5.0,0.0,43.0,246,0.00,0.18,0,0
2,11,20,96,74,25,0,46.0,8.0,0.0,45.0,243,0.00,0.22,0,0
2,11,21,96,48,25,0,91.0,9.0,0.0,42.0,172,0.00,0.04,0,0
2,11,22,96,49,30,0,98.0,11.0,0.0,41.0,70,0.00,0.02,0,0
2,11,23,96,44,7,0,97.0,13.0,0.0,36.0,58,0.00,0.05,0,0
2,11,24,96,47,5,0,68.0,4.0,0.0,31.0,242,0.03,0.07,0,0
2,11,25,96,56,13,0,67.0,5.0,0.0,32.0,194,0.00,0.09,0,0
2,11,26,96,27,18,0,86.0,5.0,0.0,32.0,98,0.02,0.02,0,0
2,11,27,96,44,16,0,82.0,7.0,0.0,33.0,223,0.00,0.05,0,0
2,11,28,96,58,14,0,55.0,11.0,0.0,33.0,220,0.01,0.19,0,0
2,11,29,96,48,25,0,66.0,12.0,0.0,37.0,196,0.00,0.11,0,0
2,11,30,96,36,15,0,80.0,12.0,0.0,34.0,116,0.18,0.05,0,0
2,12,1,96,54,16,0,45.0,8.0,0.0,32.0,224,0.00,0.15,0,0
2,12,2,96,43,10,0,46.0,13.0,0.0,32.0,162,0.00,0.14,0,0
2,12,3,96,46,6,0,40.0,10.0,0.0,30.0,220,0.00,0.15,0,0
2,12,4,96,40,6,0,36.0,11.0,0.0,30.0,160,0.00,0.14,0,0
2,12,5,96,64,2,0,31.0,6.0,0.0,30.0,135,0.00,0.20,0,0
2,12,6,96,43,24,0,67.0,10.0,0.0,32.0,70,0.00,0.08,0,0
2,12,7,96,50,18,0,40.0,10.0,0.0,32.0,213,0.00,0.16,0,0
2,12,8,96,70,18,0,38.0,6.0,0.0,34.0,195,0.00,0.19,0,0
2,12,9,96,76,34,0,31.0,4.0,0.0,39.0,163,0.00,0.15,0,0
2,12,10,96,68,30,0,37.0,7.0,0.0,41.0,144,0.00,0.18,0,0
2,12,11,96,67,27,0,40.0,7.0,0.0,40.0,164,0.00,0.17,0,0
2,12,12,96,67,22,0,40.0,5.0,0.0,40.0,207,0.00,0.15,0,0
2,12,13,96,58,27,0,51.0,8.0,0.0,40.0,178,0.00,0.14,0,0
2,12,14,96,44,20,0,51.0,18.0,0.0,37.0,164,0.01,0.13,0,0
2,12,15,96,39,8,0,37.0,10.0,0.0,32.0,218,0.00,0.13,0,0
2,12,16,96,36,7,0,56.0,13.0,0.0,31.0,60,0.00,0.10,0,0
2,12,17,96,15,1,0,59.0,23.0,0.0,27.0,161,0.02,0.05,0,0
2,12,18,96,13,-11,0,61.0,11.0,0.0,23.0,178,0.00,0.04,0,0
2,12,19,96,30,-10,0,74.0,6.0,0.0,23.0,122,0.00,0.05,0,0
2,12,20,96,51,9,0,55.0,9.0,0.0,27.0,184,0.00,0.13,0,0
2,12,21,96,48,19,0,48.0,5.0,0.0,30.0,113,0.00,0.08,0,0
2,12,22,96,57,11,0,68.0,7.0,0.0,30.0,138,0.00,0.11,0,0
2,12,23,96,17,0,0,88.0,6.0,0.0,28.0,145,0.00,0.01,0,0
2,12,24,96,50,0,0,46.0,7.0,0.0,26.0,209,0.01,0.13,0,0
2,12,25,96,55,3,0,48.0,12.0,0.0,29.0,201,0.00,0.20,0,0
2,12,26,96,34,-6,0,60.0,11.0,0.0,26.0,201,0.00,0.10,0,0
2,12,27,96,59,30,0,40.0,7.0,0.0,31.0,110,0.02,0.15,0,0
2,12,28,96,64,21,0,35.0,6.0,0.0,32.0,205,0.00,0.17,0,0
2,12,29,96,66,20,0,32.0,6.0,0.0,33.0,204,0.00,0.17,0,0
2,12,30,96,64,31,0,37.0,7.0,0.0,34.0,111,0.00,0.16,0,0
2,12,31,96,63,33,0,50.0,7.0,0.0,36.0,199,0.00,0.14,0,0
3,1,1,96,38,25,31,35.0,14.0,23.0,31.0,326,0.02,0.16,0,0
3,1,2,96,26,13,20,25.0,15.0,30.0,30.0,294,0.00,0.14,0,0
3,1,3,96,52,12,31,23.0,8.0,15.0,30.0,243,0.00,0.17,6,1
3,1,4,96,34,18,26,35.0,8.0,15.0,31.0,128,0.00,0.10,0,0
3,1,5,96,19,11,15,42.0,7.0,13.0,30.0,107,0.00,0.05,0,0
3,1,6,96,28,-2,12,35.0,3.0,8.0,30.0,365,0.02,0.04,0,0
3,1,7,96,41,7,24,29.0,6.0,12.0,30.0,369,0.00,0.10,1,0
3,1,8,96,71,23,41,22.0,7.0,14.0,31.0,372,0.00,0.26,15,10
3,1,9,96,57,26,40,20.0,8.0,16.0,32.0,375,0.00,0.19,8,3
3,1,10,96,62,33,43,19.0,13.0,30.0,32.0,142,0.00,0.34,11,6
3,1,11,96,57,24,38,20.0,8.0,17.0,33.0,359,0.00,0.22,9,4
3,1,12,96,67,28,43,19.0,8.0,15.0,33.0,383,0.00,0.26,13,8
3,1,13,96,71,26,44,19.0,6.0,14.0,34.0,382,0.00,0.25,15,10
3,1,14,96,66,29,44,19.0,8.0,14.0,34.0,393,0.00,0.25,13,8
3,1,15,96,64,18,39,23.0,10.0,27.0,33.0,326,0.00,0.29,12,7
3,1,16,96,63,30,48,18.0,11.0,27.0,34.0,359,0.00,0.28,12,7
3,1,17,96,62,7,36,20.0,22.0,42.0,33.0,230,0.00,0.54,11,6
3,1,18,96,26,3,11,25.0,20.0,40.0,28.0,443,0.00,0.19,0,0
3,1,19,96,55,5,27,22.0,10.0,20.0,28.0,409,0.00,0.24,7,2
3,1,20,96,51,16,31,21.0,8.0,19.0,29.0,405,0.00,0.18,5,0
3,1,21,96,64,14,38,20.0,11.0,24.0,30.0,420,0.00,0.32,12,7
3,1,22,96,47,11,28,22.0,11.0,21.0,30.0,395,0.00,0.20,4,0
3,1,23,96,40,7,20,24.0,9.0,24.0,29.0,442,0.00,0.16,0,0
3,1,24,96,52,11,31,21.0,11.0,26.0,29.0,439,0.00,0.24,6,1
3,1,25,96,51,10,27,22.0,13.0,29.0,29.0,412,0.00,0.28,5,0
3,1,26,96,34,5,16,24.0,12.0,24.0,27.0,473,0.00,0.17,0,0
3,1,27,96,49,4,28,22.0,15.0,28.0,28.0,457,0.00,0.27,4,0
3,1,28,96,63,15,39,20.0,16.0,35.0,29.0,408,0.00,0.42,11,6
3,1,29,96,47,10,26,22.0,13.0,28.0,27.0,388,0.00,0.25,4,0
3,1,30,96,16,-3,7,26.0,11.0,19.0,25.0,433,0.00,0.09,0,0
3,1,31,96,24,2,11,25.0,6.0,12.0,26.0,468,0.00,0.08,0,0
3,2,1,96,20,7,14,26.0,7.0,15.0,26.0,266,0.00,0.07,0,0
3,2,2,96,12,-16,-3,31.0,10.0,21.0,25.0,383,0.00,0.06,0,0
3,2,3,96,18,-23,-5,29.0,4.0,11.0,24.0,386,0.00,0.04,0,0
3,2,4,96,41,-14,16,25.0,8.0,16.0,25.0,390,0.44,0.15,0,0
3,2,5,96,53,25,37,21.0,7.0,21.0,29.0,393,0.00,0.20,6,1
3,2,6,96,68,31,45,19.0,8.0,17.0,31.0,397,0.00,0.29,14,9
3,2,7,96,68,30,47,18.0,7.0,15.0,33.0,324,0.00,0.24,14,9
3,2,8,96,59,33,45,19.0,7.0,16.0,33.0,273,0.00,0.21,10,5
3,2,9,96,78,31,52,17.0,7.0,18.0,35.0,408,0.00,0.29,19,14
3,2,10,96,53,27,40,20.0,14.0,29.0,34.0,412,0.00,0.27,6,1
3,2,11,96,55,17,34,21.0,7.0,16.0,33.0,417,0.00,0.20,7,2
3,2,12,96,64,19,39,20.0,8.0,22.0,33.0,421,0.00,0.27,12,7
3,2,13,96,70,25,46,18.0,7.0,16.0,34.0,425,0.00,0.27,15,10
3,2,14,96,71,27,47,18.0,12.0,31.0,34.0,430,0.00,0.39,16,11
3,2,15,96,54,19,34,21.0,11.0,33.0,33.0,396,0.00,0.27,7,2
3,2,16,96,64,11,36,20.0,9.0,20.0,33.0,438,0.00,0.30,12,7
3,2,17,96,64,31,47,18.0,9.0,17.0,34.0,443,0.00,0.30,12,7
3,2,18,96,70,35,48,18.0,10.0,38.0,36.0,356,0.00,0.35,15,10
3,2,19,96,70,29,49,18.0,8.0,19.0,37.0,412,0.00,0.29,15,10
3,2,20,96,74,33,52,17.0,9.0,24.0,38.0,398,0.00,0.35,17,12
3,2,21,96,77,38,56,16.0,8.0,21.0,41.0,461,0.00,0.33,19,14
3,2,22,96,78,39,58,16.0,15.0,35.0,42.0,466,0.00,0.45,19,14
3,2,23,96,57,27,42,19.0,9.0,20.0,41.0,471,0.00,0.25,8,3
3,2,24,96,67,37,50,17.0,20.0,37.0,39.0,379,0.00,0.36,13,8
3,2,25,96,71,46,56,16.0,16.0,30.0,39.0,422,0.00,0.40,18,11
3,2,26,96,49,18,29,22.0,10.0,25.0,36.0,485,0.00,0.24,5,0
3,2,27,96,35,10,21,24.0,9.0,18.0,34.0,490,0.00,0.16,0,0
3,2,28,96,27,10,18,24.0,8.0,16.0,33.0,495,0.00,0.12,0,0
3,2,29,96,44,9,27,22.0,9.0,26.0,32.0,500,0.00,0.19,2,0
3,3,1,96,51,15,34,21.0,9.0,23.0,33.0,659,0.00,0.25,5,0
3,3,2,96,56,16,36,20.0,8.0,19.0,34.0,653,0.00,0.25,8,3
3,3,3,96,58,14,36,20.0,8.0,20.0,35.0,670,0.00,0.27,9,4
3,3,4,96,74,32,51,17.0,10.0,30.0,36.0,447,0.00,0.41,17,12
3,3,5,96,58,24,38,20.0,8.0,30.0,36.0,564,0.00,0.27,9,4
3,3,6,96,27,4,15,29.0,17.0,29.0,34.0,451,0.00,0.18,0,0
3,3,7,96,34,-1,17,24.0,8.0,19.0,33.0,721,0.02,0.15,0,0
3,3,8,96,43,15,27,22.0,10.0,20.0,33.0,671,0.00,0.22,1,0
3,3,9,96,57,17,36,20.0,6.0,14.0,35.0,672,0.00,0.24,9,4
3,3,10,96,75,29,52,17.0,9.0,20.0,37.0,649,0.00,0.39,18,13
3,3,11,96,74,38,54,17.0,10.0,24.0,41.0,636,0.00,0.43,17,12
3,3,12,96,73,28,51,17.0,7.0,20.0,41.0,677,0.00,0.34,17,12
3,3,13,96,73,29,52,17.0,7.0,25.0,44.0,688,0.00,0.34,17,12
3,3,14,96,60,32,41,27.0,17.0,31.0,42.0,113,0.03,0.41,10,5
3,3,15,96,59,32,44,28.0,7.0,16.0,42.0,696,0.11,0.28,10,5
3,3,16,96,57,28,42,23.0,11.0,28.0,43.0,720,0.00,0.34,8,3
3,3,17,96,50,26,39,24.0,9.0,22.0,41.0,294,0.00,0.20,5,0
3,3,18,96,48,25,35,26.0,14.0,32.0,37.0,592,0.00,0.31,4,0
3,3,19,96,47,19,33,21.0,15.0,32.0,37.0,710,0.00,0.32,3,0
3,3,20,96,56,12,33,21.0,3.0,13.0,37.0,768,0.00,0.19,8,3
3,3,21,96,68,24,47,18.0,8.0,23.0,40.0,742,0.00,0.35,14,9
3,3,22,96,62,23,43,19.0,9.0,22.0,42.0,753,0.00,0.34,11,6
3,3,23,96,78,35,58,16.0,15.0,35.0,45.0,734,0.00,0.60,19,14
3,3,24,96,57,15,27,24.0,21.0,34.0,39.0,514,0.00,0.55,8,3
3,3,25,96,26,6,17,24.0,10.0,23.0,37.0,675,0.00,0.15,0,0
3,3,26,96,50,12,31,22.0,13.0,26.0,36.0,814,0.00,0.33,5,0
3,3,27,96,62,20,40,20.0,12.0,22.0,36.0,802,0.00,0.41,11,6
3,3,28,96,65,25,43,30.0,15.0,27.0,39.0,694,0.00,0.46,13,8
3,3,29,96,75,39,58,16.0,15.0,29.0,42.0,694,0.00,0.55,17,12
3,3,30,96,57,34,44,27.0,18.0,33.0,43.0,662,0.00,0.46,8,3
3,3,31,96,65,22,45,19.0,11.0,25.0,43.0,808,0.00,0.40,13,8
3,4,1,96,75,34,56,16.0,21.0,34.0,46.0,801,0.00,0.74,18,13
3,4,2,96,85,51,67,14.0,19.0,39.0,51.0,734,0.00,0.79,24,18
3,4,3,96,66,41,55,17.0,15.0,30.0,51.0,755,0.00,0.49,14,8
3,4,4,96,44,32,38,20.0,8.0,16.0,48.0,398,0.02,0.20,2,0
3,4,5,96,52,28,37,29.0,10.0,18.0,48.0,706,0.01,0.30,6,1
